Open,Close,VWAP,Volume,MACD,DPO,HULL-16,MFM,Lable
765,769.15,767.46,8397681,12.70250068,14.69,763.0543165,-265.2073991,1
771,783.15,785.15,6508012,12.41732252,11.145,762.5571511,9.628398144,1
780.6,775.85,775.87,6019374,12.81782946,7.9075,763.7624012,8.955948217,-1
735.5,705.05,720.42,12958902,9.38979216,18.475,767.9883068,15.53338058,-1
708,696.75,696.23,7403931,4.404306445,1.9375,773.0677955,-9.590634567,-1
692,670.45,680.74,6500926,-0.827784833,12.0975,764.8674847,-7.772021743,-1
661,664.05,662.66,4698722,-7.389443181,-5.6625,747.1152417,-6.940470245,1
641,664.5,655.82,6704557,-14.04106634,0.92,721.4669881,-7.364321596,1
668,661.8,668.19,6789521,-16.94009385,5.3325,695.0886922,-10.1373779,-1
660.05,671.45,665.4,5845590,-19.65241811,38.4075,671.8187249,-4.434338424,1
663.7,685.3,681.94,9140288,-21.26268957,25.8275,653.6017665,-7.099981494,1
716,713.1,710.44,12036307,-18.11226979,37.16,643.1774694,-9.321960501,-1
719.3,708,713.33,4885951,-15.17440333,54.0175,642.6613288,-44.69888525,-1
711.35,700.55,708.85,5131245,-13.33350764,50.4925,653.7044549,-26.74393824,-1
708,689.75,693.91,5012760,-12.00632606,-17.0475,669.3431871,14.97477058,-1
693.4,648.85,654.52,17658708,-11.99373248,-21.135,683.7485847,30.52283498,-1
654.8,651.3,654.56,10214478,-14.92481095,-42.29,692.9507389,-16.57880017,-1
654.9,640.95,640.92,10307539,-17.04337937,-43.605,690.6756673,-7.796153045,-1
640.35,637.55,641.1,8950631,-19.66923816,-37.5925,682.0514986,-5.352428104,-1
640.85,677.75,669.57,21866214,-21.46271992,-33.1825,669.0793371,-5.799322823,1
680,680.2,684.05,9199775,-19.50202019,-19.315,655.1520184,-23.28961999,1
681.4,671.75,680,6805376,-17.63198054,-1.0175,649.5265044,-7.880794571,-1
663.85,671.6,669.29,7112650,-17.36516197,32.3525,651.1821911,-3.915676329,1
671.35,675.05,677.03,7128399,-16.36030542,32.465,655.9164971,-5.414505472,1
669.25,655.9,658.04,9785466,-15.5540352,26.515,661.3666833,-5.903010581,-1
664.85,659.75,666.81,8414960,-15.09592574,17.7575,667.3119752,-5.389568129,-1
657,647.7,651.47,5130577,-15.19089513,-22.6075,669.5078103,-6.980724272,-1
656.9,635.9,642.15,7126105,-15.10022458,-19.34,669.3228308,-7.786424287,-1
640.05,606.75,618.77,18096367,-16.20061147,-28.26,665.0471696,-6.25376988,-1
614.45,622.9,616.27,12193581,-18.91931995,-28.9075,657.2285378,-3.993284002,1
623,628.85,626.24,10490405,-20.15226801,13.72,643.2332505,-2.919400103,1
624,620.55,623.71,8655181,-20.80900595,18.9925,630.5632976,-4.022492009,-1
620,611.75,615.08,7510951,-21.40543906,15.17,621.9599807,-3.92087803,-1
611.75,600.2,602.51,11739582,-22.28667998,19.8325,616.1841668,-2.871294428,-1
600,574.95,582.99,12542317,-23.66008999,28.3,610.7789773,-2.807083679,-1
571,593,591.86,17645035,-26.77882196,14.89,604.3772816,-2.494638163,1
598.95,582.25,589.32,11939451,-26.68890003,21.5325,594.3616543,-4.19908223,-1
582.7,580.9,578.92,11486245,-27.61001769,12.935,587.2160253,-3.555428924,-1
560.05,566.5,561.97,14133550,-29.82308572,4.1375,581.0102904,-4.719654908,1
568.9,581.55,571.25,10929998,-30.51171906,-21.46,576.092331,-55.52393014,1
590.45,590,593.07,10038168,-28.98550844,-0.5,569.7345761,-25.88576965,-1
581.05,571.05,571.53,18655057,-28.20894897,9.96,566.7493294,-7.328304775,-1
573.1,578.8,575.48,6889345,-27.91299568,6.695,568.3106616,-7.656610917,1
570.2,579.7,577.64,10508317,-27.59434288,2.535,569.618978,-19.95044506,1
583.1,560.55,577.6,13909893,-26.00180059,-4.2475,571.0993412,66.30325349,-1
573.85,580.45,577.85,13262168,-25.1952996,-24.73,572.6815306,102.236607,1
574.85,587.2,581.14,8520201,-24.19663436,-2.715,571.353122,-251.8970804,1
589.5,586.15,589.2,9489221,-21.97046647,-10.44,571.8725819,7.74291195,-1
593,601.9,598.69,10850710,-19.69687323,-9.3025,574.7169194,14.06315136,1
608,608.05,606.51,8724716,-16.49512687,-23.46,578.7500943,25.26252657,1
606.9,598.4,602.77,6628499,-13.88627934,-7.6675,585.4005657,37.55527471,-1
600,594.05,597.22,6716146,-12.23413497,2.305,593.916466,27.29813363,-1
591,591.6,590.51,5145813,-11.51784272,-15.32,600.776969,13.29582401,1
595,596.05,598.6,6400378,-10.50648114,-6.5625,604.6431164,36.91852525,1
600.95,601.6,599.36,4259135,-9.119974142,-5.455,605.3635164,-28.42975435,1
606.05,621.95,618.07,10817008,-7.523098021,-25.9375,604.9508148,8.201742658,1
618.95,606.2,608.19,6346274,-5.157690627,-7.485,604.8982705,7.570404591,-1
608.3,606.6,606.58,4591161,-4.094710238,-1.9325,608.6579032,84.24699191,-1
594.45,597.55,595.13,5953046,-4.319455455,-4.2675,611.404416,10.00776874,1
598,586.2,589.66,4122443,-4.163299679,9.93,613.0666683,23.19146574,-1
588,578.2,581.39,7463062,-4.79082003,15.8475,612.0061834,-14.51113236,-1
582.95,589.8,588.47,4717405,-5.63055565,6.7875,607.7641457,-11.44831092,1
591.65,594.95,594.73,3658754,-5.530712856,1.5,600.3445273,-70.05485554,1
597.1,574.5,582.14,4241068,-4.95494964,-1.7575,594.04512,-165.1957142,-1
574,585.45,577.77,6778904,-6.289142896,2.9525,590.3740546,-31.12017817,1
586.7,580.75,583.66,3881632,-6.250295917,7.2575,585.5059692,28.29515785,-1
585.95,596.45,591.52,4553509,-6.208452796,27.5925,582.258499,-6.066824669,1
600,596.35,596.98,4125958,-4.98473481,11.38,579.8959295,-40.57076543,-1
593.4,603.15,603.69,6238211,-4.495356957,11.27,581.7449955,-18.2082375,1
603.9,594.15,596.48,4001269,-3.223542706,2.1575,585.5836229,-18.33311524,-1
597,607.25,603.34,6155537,-2.740462815,-8.4975,591.1277987,-22.9551529,1
608.2,610.35,610.48,5173139,-1.43776385,-16.94,595.0281705,6.161085381,1
609,625.95,628.2,12818436,-0.336907639,-6.155,600.0690695,6.100319448,1
626,621.25,623.66,8426301,1.884885424,-2.7225,605.7127095,5.328133709,-1
629.95,610.3,611.88,16037341,3.919170042,-24.4325,613.7705281,5.745963162,-1
615,591.4,601.17,8216629,4.276466174,-13.9175,620.8373536,-47.43647217,-1
592.5,577,584.16,7162233,2.713773184,-17.09,624.1840368,-12.04358109,-1
578.1,576.8,578.16,6096646,0.310341689,0.07,621.0730965,-4.909603974,-1
576,540.05,551.51,17148386,-1.743768084,1.46,612.098438,-5.321018976,-1
543.9,548.2,546.94,8700822,-5.892676264,11.135,600.8439182,-2.872211841,1
554,568.25,563.89,8895619,-8.271034791,4.035,583.380588,-3.645803254,1
571,576.65,573.73,5235667,-8.684897592,17.6325,565.6714554,-4.13084912,1
574.95,575.35,578.27,6477911,-8.59529663,21.39,554.1622648,-4.466603995,1
568.05,577.9,576.48,6201888,-8.977311981,37.97,550.8675356,-3.259494748,1
584,575.65,577.36,6652510,-7.902666667,33.1,552.7906246,-4.178514317,-1
570,560.65,567.06,9249666,-8.086851548,22.64,557.6843635,-4.444115491,-1
564.05,566.15,566.47,8742527,-8.61343281,4.745,563.3772327,-4.98520043,1
566.8,572.1,567.03,4688204,-8.708639362,-8.14,566.4899378,-7.68782548,1
574.45,579.75,576.54,4445305,-8.074092763,-7.1275,568.2552116,-9.929475951,1
582.1,602.1,595.3,9279353,-6.874997275,-42.7075,569.7311113,7.221761088,1
599,600.5,600.68,8386078,-4.509722885,-34.955,572.4712851,4.861548224,1
601.05,588.65,595.15,5151101,-2.441657335,-14.5675,579.5908093,8.353128922,-1
586.95,580,582.24,8588935,-1.917660272,-5.0825,588.2804583,55.6771672,-1
579.6,567.6,571.37,9060032,-2.071266642,-4.085,594.5031219,-81.99897519,-1
567,569.55,569.3,7482514,-3.172622809,1.1475,596.4308125,-6.568645808,1
571.2,566,568.25,6208764,-3.664551146,0.935,593.3107396,-12.50854852,-1
563,558.5,554.38,10566965,-4.662027362,-12.795,587.8041736,-28.42482917,-1
558,555,557.08,9452190,-5.789112231,-6.37,580.9363216,38.59734506,-1
556.25,563.25,559.46,6610703,-6.745786113,0.67,572.8456699,-20.18843315,1
568.95,557.75,563.81,8465198,-6.405942348,7.16,564.514037,-25.8705172,-1
560.4,561.85,560.95,6247845,-6.748382516,29.0325,559.0973755,-4.656358011,1
559.8,558.6,560.86,3899261,-6.987652565,27.7525,555.6995031,-5.059459722,-1
558.35,549.5,548.57,10207582,-7.211131304,16.805,554.7184615,-5.740824877,-1
551.7,543.2,544.37,5654150,-7.834287343,9.4475,554.4136225,-9.184345015,-1
545,548.45,549.58,8655978,-8.767486852,-1.2175,553.0920826,-22.82087787,1
551.95,567.75,563.88,9477384,-8.844666754,2.0925,550.2023757,-10.04915044,1
575.95,560.5,569.55,15763048,-6.89086076,-1.8125,547.8661486,36.45480279,-1
561.95,566,564.17,11236177,-6.397730394,-9.03,549.8717595,-6.372534616,1
567.4,571.1,567.82,6862947,-5.503940694,-12.225,553.1521293,-12.97015732,1
565,553.3,557.42,6013653,-4.932288125,-3.5425,557.4070795,-14.67123819,-1
550,553.5,556.96,6614783,-5.624147322,-6.6025,562.3481767,-19.03667674,1
563.7,555.6,559.41,7443751,-5.009863105,-0.1525,564.3665698,-10.61586164,-1
559,568.65,565.64,10004905,-4.846216738,-1.75,564.1605845,-7.079909767,1
565.7,555.7,559.28,6111245,-4.128597278,-10.2825,562.7401099,-14.26359926,-1
560,555.2,560.16,8443988,-3.973754828,-15.9875,563.2689155,-10.46413979,-1
559.35,558.6,557.17,5579129,-3.858987987,-10.02,562.6512459,-7.311997763,-1
559.7,519.25,534.4,11159885,-3.697198687,9.65,561.1912979,-4.652051111,-1
522,532.35,526.85,10792706,-6.534135854,4.3625,559.867438,-4.743779667,1
536,504.25,511.95,16451209,-7.566281788,10.995,552.4480441,-6.177875006,-1
508,498.65,502.73,16808651,-10.52123597,19.045,544.3012265,-2.872249343,-1
499,503.2,500.68,7261409,-13.43421992,4.2,531.7391054,-2.963995771,1
506,516.9,508.31,6878134,-15.00545466,7.3325,517.709202,-3.524065086,1
516,527.4,524.81,8398369,-15.26830996,11.5175,505.3034262,-5.884249608,1
531,536,533.68,6782638,-14.10437679,25.6725,498.986571,-5.469413532,1
536.95,534.85,535.63,7481191,-12.55733951,13.0825,499.3648703,-10.20501091,-1
538,550.2,546.55,6462885,-11.11843253,13.2625,505.6109098,-19.7053767,1
549.45,553,553.32,4787707,-8.951447999,17.54,514.1362017,-41.66141004,1
551.95,563.05,553.11,6373966,-6.952268429,-21.435,525.6399311,11.93902768,1
562.85,555.8,558.87,6067992,-4.437610315,-8.1875,537.9438766,16.30837315,-1
552.7,554.3,552.19,9493099,-3.226026841,-35.5225,550.7022379,4.790739363,1
556.4,554.45,555.72,5570690,-1.944972787,-41.1725,560.1174692,2.596536426,-1
559,553.25,558.66,5543881,-0.711783732,-36.67,565.6647635,3.091042278,-1
557.35,573.15,564.68,9285854,0.131001097,-22.8525,567.9866799,5.157030727,1
578.25,577.5,578.89,9008431,2.456206163,-12.5775,568.1126446,4.942084749,-1
580,585.95,583.3,5757687,4.38960189,-5.0675,570.1755967,8.837275036,1
585.95,576.7,580.01,5725493,6.328847216,-7.755,573.9525603,5.106375049,-1
574.95,568.8,574.57,7856831,6.899160514,6.69,579.5865569,9.454753594,-1
587,578.95,575.11,24030560,8.228165009,7.0125,583.6341199,36.16436865,-1
570,567.55,571.01,7907171,7.820324247,14.7325,584.7319391,18.05841899,-1
571.95,580.15,581.26,8743214,7.567156684,4.3175,585.5159911,18.95243338,1
583,599.4,594,11662318,8.163606045,-1.2575,584.1366692,24.90286738,1
602.25,582.15,588.95,10873707,10.0727402,-5.9175,583.486001,7.163617035,-1
584.9,571.65,575.04,6676830,10.07052493,-10.38,586.448632,12.655936,-1
570.35,575.6,575.27,6060269,8.793994642,7.3075,588.578873,-26.01956093,1
581.9,581.2,583.44,5391946,8.614505732,9.6775,587.7014246,431.0030703,-1
582.5,590.35,587.37,9021297,8.423574072,15.81,585.5211504,-15.14122827,1
590.3,594.2,595.27,9885532,8.799907853,4.5525,584.2655529,100.2815701,1
592.3,608.35,605.23,10283657,9.153985386,-5.4075,585.4851021,14.92204472,1
608.2,600.5,605.74,8633354,10.59483802,2.4775,588.2734094,12.35001947,-1
603,600.75,605.11,5479133,11.18848568,-11.1575,593.8333315,31.24191853,-1
600.9,593.05,596.28,6099572,11.3587298,-0.88,599.2274601,-36.21832123,-1
590,594.4,589.87,5791157,10.49366455,16.44,603.9554974,-5.238121663,1
598,600.3,602.28,6689716,10.33416346,-2.8675,605.8522485,-40.77683637,1
602.3,619.15,612.41,9445836,10.43430341,-14.725,605.8493152,27.51179314,1
619.95,613.65,617.13,6284258,11.80113253,-12.8575,605.4956042,9.604576099,-1
615.35,592.1,604.28,8111172,12.37087707,-8.6425,608.4784204,12.27308615,-1
592.5,605.55,594.46,8566384,10.85452532,-0.2625,612.0415496,-16.56169658,1
611.6,615,616.21,7975559,11.06561903,1.75,611.5467835,34.97221252,1
610,616.4,616.96,7183891,10.97738844,14.0975,610.6600348,-10.87915746,1
618,612.75,617.12,7828063,11.42104379,3.805,611.784953,49.99298359,-1
618,621.2,624.56,10134627,11.63854937,2.425,614.5587468,711.950149,1
630,625.15,628.08,22977379,12.6331438,-6.365,616.5180372,-234.0126824,-1
618.9,607.7,611.45,11242914,12.38351105,-7.165,618.7803111,38.69035364,-1
609,601,593.66,10985624,11.25751876,-3.0675,622.0137902,107.5638524,-1
605,608.9,607.63,8647720,9.928113801,14.5125,622.7281294,-185.9915483,1
611.2,611.55,615.03,8239542,9.267721078,7.6275,620.0326827,15.77376178,1
612,581.25,586.23,13027007,8.70849531,-14.9825,616.6349921,10.99120695,-1
580,583.2,573.28,6972949,5.619762754,-0.885,614.2154152,-16.45736304,1
584,579.6,587.62,7217063,3.454572804,9.8225,607.4018606,-212.0838496,-1
576.75,582.3,581.35,7629840,1.140702041,12.2675,598.6488242,-17.55008912,1
580,568,573.64,7868967,-0.426138867,9.54,589.4637068,95.74988976,-1
567,559.8,556.49,9171048,-2.685428576,19.2425,582.8177247,73.75670384,-1
560,572.5,568.36,7734434,-4.98314938,24.9225,575.9169812,-27.90415044,1
573.15,583.65,581.37,7153314,-5.678246733,8.8625,568.0030259,102.5693827,1
557,555.15,555.78,10401643,-7.445823884,3.9375,562.8621217,-44.92369313,-1
560.8,576.5,570.5,5733407,-8.442962836,14.7625,563.1041838,-12.55926428,1
578.25,570,571.96,4100183,-7.736772662,18.1925,561.7437686,106.96268,-1
571.1,572.8,576.44,5660568,-7.665389598,-10.33,562.6788058,9.841743255,1
578.05,554.65,566.05,5020576,-6.968012041,-6.27,563.8351793,-55.08634967,-1
553,554.95,555.07,7718196,-8.339458551,-6.7825,566.3783857,-79.65669449,1
559,544.75,548.89,5101951,-8.840634188,-1.1925,565.6290166,-25.01707536,-1
540,545.6,541.92,4634688,-10.6474741,-11.67,562.8797036,-31.14277711,1
552,550.05,547.68,4219617,-10.98511721,-15.8925,557.4830928,-27.67847999,-1
544.7,545.75,544.71,4467859,-11.70655491,-0.31,552.092618,-22.11978262,1
547.6,551.55,552.73,6099413,-11.90723952,13.6025,548.0165109,-10.52321257,1
556.5,573.7,563.38,5738313,-11.21923646,-12.03,544.7966289,-15.56322532,1
571.25,564.5,567.34,4015319,-9.376344282,11.2125,543.5753954,-17.57981602,-1
554.95,553.85,544.59,14070333,-9.125181787,5.55,547.9955239,-13.61342864,-1
555.8,556.6,558.4,5469057,-8.756666195,9.8175,553.9409992,6.471969612,1
561,574.05,574.39,7979457,-7.953574489,-7.1825,557.8228391,5.630791938,1
574,577.45,577.23,4535856,-6.197237648,-6.47,559.8541003,5.249258171,1
579.6,575.75,577.08,3910274,-4.304022432,-17.1425,563.9889078,3.760322831,-1
581,580.25,580.21,413871,-2.659993446,-17.09,569.7312988,4.446494301,-1
579.35,572.2,572.83,4348716,-1.473112569,-13.0275,575.0614357,4.647020248,-1
573.55,582.85,581.62,8120996,-0.988817682,-16.755,579.5155788,5.406400008,1
583,589.2,586.61,7626487,0.155351077,-12.34,581.6909619,4.8319737,1
605,589.1,600.62,21649289,2.804122679,9.175,584.3123376,5.008548546,-1
590.3,589.35,589.5,6389521,3.675517941,-0.98,587.8646947,72.16295786,-1
590,574.1,578.47,7456927,4.292484895,-12.4575,591.2613718,-7.883182479,-1
577.45,582.4,580.75,4889287,3.726380714,-10.68,593.7040148,-6.812016558,1
577,563.3,568.23,7636368,3.20449635,5.3975,592.5108792,-7.710372274,-1
562,551.4,553.85,11242898,1.563132974,7.87,590.7553404,-4.40127209,-1
552,539.65,544.9,8541612,-0.538018443,5.88,585.6553284,-3.284065608,-1
544,530.7,530.51,10003787,-2.816027644,10.9,577.0852423,-2.828354885,-1
529.7,522.3,521.78,15790907,-5.708956801,3.6025,564.9444913,-2.958358967,-1
522.3,523.95,524.58,11352466,-8.500596099,15.715,551.107257,-3.222800662,1
532,533.55,534.23,13929332,-9.817687309,24.5525,536.9719673,-2.930068174,1
535,529.5,530.52,7854071,-10.49862444,26,525.3083544,-4.161512137,-1
541.2,538.1,542.85,12092365,-10.41822767,27.4675,518.6495954,-3.825006783,-1
532.7,538.2,536.67,6153810,-10.91425594,13.1425,515.6567927,-3.416060318,1
533,517.7,522.85,7078082,-11.15465115,23.235,516.9399006,-3.376528021,-1
513.25,510.2,511.73,12966714,-12.79060018,7.1225,520.7082991,-3.52233191,-1
510.7,509.3,507.88,8252927,-14.13000359,-1.5,522.0897573,-4.730385453,-1
499.4,502.85,504.29,5414705,-15.91943606,-9.7025,520.1963951,-6.97466382,1
495.6,500.75,496.44,11242572,-17.44311604,-15.185,516.3998158,-7.436211867,1
506,520.25,516.49,8141983,-17.60904938,-19.48,511.2224726,-11.8930159,1
528.05,512.25,517.67,6810095,-15.78041361,-14.3825,505.5776143,-37.23279818,-1
511,513.55,513.17,5155980,-15.52726388,-0.94,503.940553,-16.75965678,1
518,524,521.29,4804854,-14.59391945,-1.2,504.0028416,-53.38445483,1
523,527,525.37,5673527,-13.29772014,9.905,505.6052964,7.154098049,1
527.9,527.4,528.51,4928043,-11.73995534,12.775,509.534473,6.439501647,-1
520,523.35,523.7,3517335,-11.01553823,-5.93,515.2350887,4.805270159,1
524.15,520.2,524.35,5969670,-9.991573376,-12.0275,521.2254792,3.860508382,-1
518,513.7,515.55,4329440,-9.565790254,-11.955,525.5200852,5.18290235,-1
509,513.45,509.97,4953741,-9.840776668,-17.555,527.4207411,6.306036764,1
518,506.5,511.68,5016931,-9.226558771,-19.2125,526.5580199,13.11389915,-1
508.2,512.85,513.5,6307408,-9.421550912,1.16,524.2283985,-8.794993683,1
520,521.05,522.48,7965812,-8.526187551,-5.805,520.0114461,-51.02320572,1
524,515.75,516.59,4128173,-7.408600651,-4.0825,516.2999953,-36.72863829,-1
506,493.65,499.63,11747350,-7.883688239,7.485,514.965103,-7.160269801,-1
493,481.25,485.96,13532944,-9.202609092,12.7125,514.649778,-2.889882497,-1
481,487.65,484.6,10480072,-11.08793674,14.935,510.8766449,-2.220005531,1
495.4,485.5,492.72,8406787,-11.29070697,12.0125,503.066562,-2.662509746,-1
485.65,491.35,489.72,6269706,-12.09832605,10.0525,495.2693118,-2.522339452,1
488.95,479.2,481.68,12696660,-12.33018062,4.1275,488.7392589,-3.257372307,-1
480,480.4,480.94,7081000,-13.08496227,4.955,484.8703677,-2.520539497,1
483.95,474.2,479.15,7540824,-13.21235332,-0.0025,480.6980244,-2.833525536,-1
474.2,470.85,470.17,5889917,-13.93901983,8.25,477.3673382,-2.427873057,-1
473,475.05,472.85,7603181,-14.44526217,18.585,474.329605,-2.344713127,1
476.1,474.55,475.96,5280293,-14.43019122,15.7325,471.729924,-3.011304235,-1
476.3,473.15,474.25,4281935,-14.23804855,-3.745,470.1998109,-3.571130719,-1
473.55,470.65,472.71,4914849,-14.14455869,-13.4325,469.4676112,-5.529472639,-1
473,471.7,473.13,4613690,-13.9540245,-4.3975,469.1397765,-3.849708497,-1
470.7,456.55,459.47,8957766,-13.829152,-4.1225,468.7850365,-4.740411762,-1
457,464.6,463.68,7259386,-14.66607142,4.585,468.8537474,-2.777533365,1
464.5,460.75,460.34,4790846,-14.55676579,-5.1225,466.6450729,-4.618066778,-1
462.2,452.9,458.74,4157967,-14.48867124,-1.635,464.7086011,-4.717101011,-1
452.9,445.7,446.99,4335147,-15.01175222,-4.8375,462.4682777,-5.102841577,-1
444,443.8,447.03,5225724,-15.96018128,-4.42,459.2506121,-3.98943688,-1
446.7,467.45,461.11,10857925,-16.30620745,3.3775,454.4134278,-2.49108966,1
472.05,476.7,474.4,9243729,-14.37041129,4.1875,449.1302755,-5.097391382,1
477,474.7,475.07,5015994,-12.29530173,3.015,448.8501558,-13.7808403,-1
474.9,476.05,462.06,10972029,-10.69677316,1.1625,453.735382,-18.27346529,1
477,464.7,469.63,7281927,-9.155000633,2.685,460.6320028,8.897071263,-1
466,485.1,477.98,10999265,-8.719724535,-11.1325,467.4417223,5.656443493,1
483.45,489.05,486.31,7857338,-6.888052846,-3.3775,471.376443,3.881755653,1
483,468.75,477.99,8414514,-5.410307879,-7.66,476.889769,3.166162954,-1
475,480.7,475.08,23262314,-4.828668194,-15.2375,483.3310213,3.833131332,1
478.4,487.4,489.8,18836111,-4.0468507,-22.93,485.555305,2.785381716,1
490,484,486.96,8403265,-2.463309935,-25.4475,486.1466147,2.870821059,-1
482,482.55,480.49,6185042,-1.832349019,-2.27,487.2354185,4.160936305,1
483,467.5,469.82,7499240,-1.237373223,6.51,488.5755057,4.709370022,-1
468.9,465.55,471.17,6253514,-1.881293504,4.6675,489.2318568,5.523593235,-1
465.4,470.95,472.77,8224545,-2.643442557,6.325,486.1957618,17.85013138,1
472.5,491.15,486.2,15487251,-2.644406074,-5.745,480.9303958,16.07843758,1
492.55,498.85,497.47,11782714,-1.016449527,13.3275,476.310663,12.69742537,1
497,502.3,498.74,10005723,0.625468047,15.3725,476.6218662,14.67182599,1
504,505.1,503.95,10357604,2.462931221,-7.3975,481.2259195,5.470485453,1
498,503.6,501.07,9856299,3.396186351,1.5825,488.248689,9.228605242,1
507,507.1,506.11,9444346,4.806293006,5.2925,495.9725288,6.548910235,1
506.6,500.45,505.61,7485418,5.824497417,-0.09,502.9734391,4.256264289,-1
503.5,507.6,506.61,6672569,6.308767464,-2.7275,509.1010915,6.219359553,1
508.4,521.75,516.7,9118037,7.007011418,-19.4225,512.3929855,4.242650797,1
522.9,520.85,520.32,6311227,8.630362258,-23.6575,514.32689,2.767251784,-1
519.85,521.15,519.23,6153631,9.560800006,-21.065,517.5011341,2.515969005,1
516.8,507.85,512.27,6504847,9.937725611,-2.6675,521.1998687,2.874398283,-1
510,520.65,517.56,5908275,9.57768087,4.0925,524.5873184,3.847492874,1
524.4,525.15,525.59,8298275,10.33458129,4.9475,524.6406978,4.21805609,1
525,513.75,515.94,6409153,10.8577362,5.525,524.8825503,5.002319061,-1
513.95,517.65,517.3,4496642,10.2629321,2.7075,526.0957673,12.2572253,1
518,515.45,515.71,4233938,10.00288155,4.525,525.7589637,20.41543545,-1
519.5,525.2,521.14,6317605,9.804768743,-3.77,524.4907046,9.151444581,1
527.8,527.5,527.59,6329840,10.19960642,0.495,522.527977,7.424469413,-1
526.05,513.6,516.34,8702307,10.25324934,11.5475,522.5967583,30.00194232,-1
517,518.4,519.72,5233446,9.456918574,8.515,524.3376293,-14.65108789,1
512.8,515.15,511.83,5036887,8.390377036,7.4525,524.1353728,-6.49827165,1
516,519.35,517.48,3329825,7.714271422,-6.6625,523.1381946,-28.79078496,1
520,515.8,517.31,5239158,7.415567106,5.285,521.4522769,-12.5296729,-1
514.4,506.3,508.59,8965093,6.650559823,9.25,520.6495187,-9.291291955,-1
510,521,519,11965611,5.624584862,-2.285,519.6557622,-7.831749108,1
530,535.15,537.14,13523554,6.351235864,0.92,516.8668641,-60.91250641,1
538,530.65,530.72,5086818,7.486069823,-3.015,515.8473516,-54.94120669,-1
536.9,535.45,541.17,11489680,8.202253104,5.5825,519.0393033,-10.27638635,-1
532.75,530.65,531.34,5259917,8.339079149,7.1975,523.7699392,-4.686964905,-1
531.2,549.3,543.09,10037713,8.227705354,-7.1925,529.1250438,-6.139964,1
553.2,549.05,551.18,10600901,9.800771799,-3.8,532.9999424,-36.70617029,-1
551,553.05,547.63,6618936,10.74624785,-9.11,539.0006291,-9.241929216,1
551.65,544.4,552.42,7889153,11.41645272,-6.53,545.5356297,-14.44840892,-1
541,535.7,538.89,6082398,10.96239262,-11.0425,551.9562994,-9.848619217,-1
537,533.65,535.66,6274016,10.16282334,-21.64,555.2126624,-13.34543172,-1
536.9,553.15,548.81,10390317,9.412595719,-7.74,554.6223588,-4.73641446,1
553.55,553.25,553.45,6323654,10.04505243,4.525,551.3522341,-10.48755643,-1
553.5,543.1,544.02,6660522,10.42217675,-1.3775,550.6125388,-13.35083277,-1
540,534.2,538.15,3697686,9.522577861,2.6425,551.5323945,248.6213759,-1
534.95,523.35,528.68,5119376,8.306604987,-3.1875,551.3213783,-49.92614728,-1
526.9,525.25,519.91,8376835,6.617408468,15.215,548.3295819,-5.04287843,-1
522,510.75,517.04,8359418,4.827823599,14.46,542.4180361,-17.45733136,-1
520.85,545.25,538.85,38181011,3.278956641,18.89,536.2987336,-4.420105929,1
543.05,557.2,548.94,14258161,3.798037595,8.7675,528.3568227,4.503773532,1
554.1,554.95,555.51,9010030,5.04249831,-2.4775,526.199112,2.968520915,1
554,547.8,549.6,5879636,5.952143646,-6.225,530.1795309,2.765247627,-1
534.25,535.95,535.78,9964839,5.02239663,12.6425,537.5406079,3.89562118,1
544.95,530.6,537.18,6541498,5.089815448,12.4775,544.0644954,3.996863245,-1
531.25,522.65,526.48,6478432,3.992355569,2.57,547.028896,4.550232114,-1
522.55,519.15,521.41,5105597,2.393339868,-5.93,546.5276609,5.127484929,-1
522,486.8,492.86,37240921,1.069359596,-15.2725,542.567614,4.748216328,-1
480.1,472.3,479.33,15956920,-3.320877138,-10.26,536.0145106,-20.85619947,-1
466.95,469.55,466.19,21128606,-7.771342236,-20.7225,522.847511,-34.93391661,1
473.05,462.95,472.71,12665057,-10.68349553,17.52,505.1240018,-4.196858923,-1
463.95,469.25,464.02,11254731,-13.56906859,33.1075,487.0393399,-2.532981884,1
465.05,469.45,466.33,7088486,-15.5876971,34.0775,471.0351087,-3.145912345,1
478,483.8,486.54,8457583,-15.95925886,31.1125,459.7325384,-4.00328582,1
484.85,472.55,473.75,6337058,-15.52242783,22.735,452.9027009,-3.6957635,-1
472,473,473.55,8364224,-16.02786065,20.9125,452.6460661,-3.894523719,1
477.6,464.7,476.04,9340376,-15.79480152,16.0225,454.8980637,-4.476923504,-1
465,484.15,474.52,10882481,-16.43685873,15.455,458.7479693,-3.949767876,1
484.5,512.55,505.45,18207705,-15.19794153,-14.84,461.2761325,-137.4496739,1
514.1,507.05,511.45,9960613,-11.69408025,-29.43,466.3287282,5.762638233,-1
505.7,493.3,500.61,8523687,-9.485241409,-30.27,477.3084905,13.92195661,-1
493,487.95,489.77,7204363,-8.659083109,-33.675,489.6737483,9.960966561,-1
490.8,488.3,486.86,10276991,-8.088531954,-24.025,498.055379,-31.11445186,-1
488.95,497.65,495.9,8505392,-7.69684881,-20.85,501.5368636,-14.44539169,1
496,497.65,497.44,6212566,-6.740177723,-4.585,502.1708841,-132.2991527,1
497.65,484.6,490.6,7222799,-5.782266537,-14.1875,502.915596,32.60855367,-1
